339,-0.1828812,-0.0825334,0.2852238,0.003814066,0.003297701,-0.007569806,0.9999588
340,-0.1847516,-0.08289418,0.2868897,0.004263402,0.004181272,-0.00756226,0.9999537
341,-0.1874298,-0.08329147,0.2905591,0.004252557,0.004689275,-0.007762211,0.9999499
342,-0.1898727,-0.08424598,0.2929958,0.003906789,0.005197232,-0.007639991,0.9999496
343,-0.1917872,-0.084472,0.2964358,0.004353432,0.004950498,-0.007517151,0.9999501
344,-0.19332,-0.08526927,0.2986984,0.004387449,0.004705012,-0.007211362,0.9999534
345,-0.1950723,-0.08606499,0.3014738,0.004691313,0.004995518,-0.007298392,0.9999498
346,-0.1963155,-0.08613869,0.3031976,0.005336141,0.005198307,-0.0073603,0.9999451
347,-0.199044,-0.08678256,0.3062415,0.005185694,0.005518878,-0.007602065,0.9999424
348,-0.2007814,-0.08744737,0.309469,0.005045479,0.005315184,-0.00763473,0.9999441
349,-0.2024448,-0.08830064,0.3130085,0.004690764,0.005226628,-0.007188505,0.9999496
350,-0.2043517,-0.08925693,0.3161354,0.003866904,0.005698532,-0.0070956,0.9999511
351,-0.2063616,-0.09032921,0.3198187,0.00328796,0.005796119,-0.007330798,0.9999509
352,-0.208397,-0.09048384,0.3235856,0.003463666,0.005430835,-0.007642841,0.99995
353,-0.2102236,-0.09148318,0.3264676,0.003551665,0.004904263,-0.007989245,0.9999497
354,-0.2129512,-0.0931683,0.3289312,0.003833446,0.005698139,-0.007863069,0.9999456
355,-0.2152589,-0.09377193,0.3315349,0.00462352,0.006087862,-0.00795323,0.9999391
356,-0.217186,-0.09475556,0.3345451,0.005280321,0.00709655,-0.008207547,0.9999272
357,-0.2189266,-0.09585235,0.3379094,0.005473335,0.008280553,-0.008672135,0.9999132
358,-0.2209796,-0.09718041,0.3402297,0.005363417,0.01006685,-0.009414647,0.9998906
359,-0.2230714,-0.09796548,0.3429542,0.005736232,0.0117436,-0.00914399,0.9998729
360,-0.2245223,-0.09899606,0.3452955,0.006257999,0.0128676,-0.009117351,0.999856
361,-0.2271844,-0.1002303,0.3473579,0.006979164,0.01471446,-0.009664103,0.9998206
362,-0.2284724,-0.1011945,0.349202,0.007735772,0.01586944,-0.009744648,0.9997966
363,-0.2298542,-0.1025238,0.350889,0.008566092,0.01716036,-0.009830349,0.9997677
364,-0.2324051,-0.102628,0.352966,0.009813491,0.01911186,-0.009477913,0.9997242
365,-0.2344504,-0.1043849,0.3570271,0.01029027,0.02036803,-0.009409631,0.9996952
366,-0.2366416,-0.1046608,0.3592997,0.01138595,0.02149764,-0.00893308,0.9996641
367,-0.2390264,-0.1044685,0.3616288,0.01348047,0.02258225,-0.008387903,0.999619
368,-0.2410453,-0.1055405,0.3639639,0.01485091,0.02377484,-0.007844078,0.9995763
369,-0.2437456,-0.1064361,0.3667434,0.01624525,0.02533476,-0.006989697,0.9995227
370,-0.2442568,-0.1082841,0.3689511,0.0172076,0.02560409,-0.006113306,0.9995053
371,-0.2484908,-0.1089105,0.3718326,0.01894416,0.02812568,-0.005825045,0.9994078
372,-0.250904,-0.1098143,0.3750298,0.02034264,0.0291714,-0.005062473,0.9993545
373,-0.2527968,-0.1109415,0.3783249,0.02139729,0.0298447,-0.004627027,0.9993147
374,-0.2560267,-0.1113783,0.3812945,0.02311477,0.0315708,-0.003880131,0.9992266
375,-0.2587827,-0.1126443,0.3836505,0.0240065,0.03251646,-0.0030292,0.9991783
376,-0.2612055,-0.1142964,0.3874218,0.02453191,0.03342592,-0.002267471,0.9991375
377,-0.2639926,-0.1158148,0.390121,0.02540879,0.0343417,-0.001757512,0.9990857
378,-0.2668632,-0.1171547,0.3926902,0.02684278,0.03515752,-0.001605058,0.99902
379,-0.2702213,-0.1185573,0.3962936,0.02831591,0.03664541,-0.001003336,0.9989265
380,-0.2728412,-0.1198988,0.3973078,0.0305307,0.03738592,3.221392e-05,0.9988344
381,-0.2757969,-0.1206541,0.4007593,0.0325801,0.03886641,0.0001599715,0.9987131
382,-0.2783998,-0.1220423,0.4035065,0.03371936,0.03997098,0.0007272474,0.9986314
383,-0.2813889,-0.1233389,0.4060877,0.03506439,0.04133268,0.001290683,0.9985291
